price,href,title
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-comfortline-1-6-flex-8v-5p-2015-697944228,"
									São José, 
										Barreiros
									
								", R$ 36.900,"
									Fox Comfortline 1.6 Flex 8V 5p 2015 - 2015
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spacefox-confortline-1-6-mi-2008-697904781,"
									Palhoça, 
										São Sebastião
									
								", R$ 19.600,"
									Spacefox confortline 1.6 mi 2008 - 2008
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-comforline-2017-697900877,"
									São José, 
										Roçado
									
								", R$ 37.000,"
									Gol Comforline 2017 - 2017
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g3-697894240,"
									São José, 
										Serraria
									
								", R$ 6.500,"
									Gol G3 - 2001
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-take-1-0-2017-697824058,"
									São José
										
									
								", R$ 29.900,"
									UP! Take 1.0 2017 - 2017
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/punto-essence-dualogic-1-6-692009784,"
									São José, 
										Nossa Senhora do Rosário
									
								", R$ 31.900,"
									Punto ESSENCE Dualogic 1.6  - 2014
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/500-cult-1-4-8v-643931095,"
									São José, 
										Campinas
									
								", R$ 33.900,"
									500 Cult 1.4 8V - 2013
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-699613925,"
									São José, 
										Sertão do Maruim
									
								", R$ 10.500,"
									Palio - 2007
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-699537491,"
									Palhoça, 
										Aririú
									
								", R$ 25.300,"
									Uno - 2013
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-essence-2012-699452698,"
									Palhoça, 
										Ponte do Imaruim
									
								", R$ 18.000,"
									Idea essence 2012 - 2012
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-way-699330742,"
									São José, 
										Serraria
									
								", R$ 24.900,"
									Uno Mille way - 2013
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-1-6-699309994,"
									Santo Amaro da Imperatriz
										
									
								", R$ 16.000,"
									Fiat Idea 1.6 - 2010
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-fire-economico-unico-dono-699114985,"
									São José, 
										Forquilhas
									
								", R$ 48.000,"
									Uno Mille Fire econômico único dono - 2013
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-weekend-adventure-699081919,"
									Palhoça, 
										Aririú
									
								", R$ 16.000,"
									Fiat Weekend Adventure - 2016
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-week-pego-troca-no-valor-698997486,"
									Governador Celso Ramos
										
									
								", R$ 11.500,"
									Palio week pego troca no valor - 2012
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/stilo-698961509,"
									Palhoça, 
										Caminho Novo
									
								", R$ 15.000,"
									Stilo - 2003
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-698730414,"
									Santo Amaro da Imperatriz
										
									
								", R$ 6.000,"
									Palio - 2000
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-2012-completo-4-portas-698692684,"
									São José, 
										Serraria
									
								", R$ 21.900,"
									Uno vivace 2012 completo 4 portas - 2012
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-sapao-2003-2004-698621650,"
									Sorocaba do Sul, Biguaçu
										
									
								", R$ 18.000,"
									Palio sapão 2003 2004 - 2003
								"
https://img.olx.com.br/thumbs256x256/47/475917115190395.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/zafira-elite-2-0-automatica-697029953,"
									São José, 
										Campinas
									
								", R$ 30.900,"
									Zafira Elite 2.0 Automática - 2010
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-edx-96-modelo-97-para-troca-698322619,"
									Palhoça, 
										Bela Vista
									
								", R$ 15.000,"
									Palio EDX 96 modelo 97 para troca - 1986
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-weekend-trekk-1-6-698221465,"
									São José, 
										Jardim Cidade de Florianópolis
									
								", R$ 19.000,"
									Fiat palio Weekend Trekk 1.6 - 2014
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-palio-completo-697478152,"
									São José, 
										Serraria
									
								", R$ 30.900,"
									Oportunidade!! Palio completo - 2010
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-week-697132478,"
									Biguaçu, 
										Saveiro
									
								", R$ 18.500,"
									Palio week - 2007
								"
https://img.olx.com.br/thumbs256x256/53/531923112749216.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-celta-1-0-lt-698956823,"
									São José, 
										Jardim Cidade de Florianópolis
									
								", R$ 22.800,"
									Chevrolet celta 1.0 lt - 2012
								"
https://img.olx.com.br/thumbs256x256/51/517912082200904.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/astra-hatch-back-advantage-2-0-flex-4p-mec-2-0-661917117,"
									São José, 
										Kobrasol
									
								", R$ 27.900,"
									Astra Hatch Back Advantage 2.0 (Flex) 4p mec 2.0  - 2011
								"
https://img.olx.com.br/thumbs256x256/77/770908099542885.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2018-1-0-mpfi-lt-8v-flex-4p-manual-672229397,"
									São José, 
										Serraria
									
								", R$ 37.900,"
									CHEVROLET ONIX 2018/2018 1.0 MPFI LT 8V FLEX 4P MANUAL - 2018
								"
https://img.olx.com.br/thumbs256x256/01/016901100698877.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2018-1-0-mpfi-joy-8v-flex-4p-manual-654841812,"
									São José, 
										Campinas
									
								", R$ 37.500,"
									CHEVROLET ONIX 2018/2018 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2018
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-2017-2017-1-4-turbo-ltz-16v-flex-4p-automatico-693323285,"
									São José, 
										Campinas
									
								", R$ 81.900,"
									CHEVROLET CRUZE 2017/2017 1.4 TURBO LTZ 16V FLEX 4P AUTOMÁTICO - 2017
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-1-0-flex-hatch-4p-1-0-663976709,"
									São José, 
										Kobrasol
									
								", R$ 20.790,"
									Celta LT 1.0 (Flex) Hatch 4p 1.0  - 2012
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2018-1-0-mpfi-lt-8v-flex-4p-manual-672341132,"
									São José, 
										Serraria
									
								", R$ 37.900,"
									CHEVROLET ONIX 2018/2018 1.0 MPFI LT 8V FLEX 4P MANUAL - 2018
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-c-mylink-700820896,"
									São José, 
										Forquilhas
									
								", R$ 33.000,"
									ONIX LT c/ Mylink - 2015
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-lt-1-8-entrada-r-699-00-mes-simule-ja-whats-48-9-9997-5393-648142495,"
									São José, 
										Kobrasol
									
								", R$ 39.900,"
									Spin LT 1.8 - Entrada + R$ 699,00 Mês - Simule Já - Whats 48 9 9997 - 5393 - 2014
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-hat-maxx-1-4-8v-634083265,"
									Palhoça, 
										Caminho Novo
									
								", R$ 23.900,"
									Corsa Hat. Maxx 1.4 8V - 2011
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://(null).olx.com.br/brasil/(null)/montana-ls-1-4-flex-2p-625969123,"
									
										Kobrasol
									
								", R$ 26.900,"
									Montana LS 1.4 (Flex) 2p
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-ltz-1-4-692509291,"
									São José, 
										Kobrasol
									
								", R$ 35.790,"
									ONIX HATCH LTZ 1.4  - 2013
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-lt-1-4-8v-698807716,"
									São José, 
										Campinas
									
								", R$ 40.900,"
									ONIX HATCH LT 1.4 8V - 2017
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/zerada-meriva-joy-completa-excelente-pra-familia-672418856,"
									São José, 
										Campinas
									
								", R$ 21.900,"
									Zerada - Meriva Joy Completa - Excelente pra familia - 2010
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-vectra-elite-versao-mais-completa-698344840,"
									Santo Amaro da Imperatriz
										
									
								", R$ 24.900,"
									Gm Vectra Elite Versão mais Completa - 2006
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2018-2019-1-8-mpfi-ltz-8v-flex-4p-automatico-683831263,"
									São José, 
										Barreiros
									
								", R$ 55.900,"
									COBALT 2018/2019 1.8 MPFI LTZ 8V FLEX 4P AUTOMÁTICO - 2019
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://(null).olx.com.br/brasil/(null)/cobalt-ltz-1-4-8v-flex-700745966,"
									
										Kobrasol
									
								", R$ 35.900,"
									Cobalt LTZ 1.4 8V (Flex)
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://(null).olx.com.br/brasil/(null)/cobalt-ltz-1-8-8v-flex-697847895,"
									
										Kobrasol
									
								", R$ 38.890,"
									Cobalt LTZ 1.8 8V (Flex)
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-2018-2019-1-4-turbo-sport6-lt-16v-flex-4p-automatico-593053060,"
									São José, 
										Jardim Cidade de Florianópolis
									
								", R$ 89.900,"
									CHEVROLET CRUZE 2018/2019 1.4 TURBO SPORT6 LT 16V FLEX 4P AUTOMÁTICO - 2019
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://(null).olx.com.br/brasil/(null)/agile-ltz-1-4-8v-flex-648491141,"
									
										Kobrasol
									
								", R$ 27.900,"
									Agile LTZ 1.4 8V (Flex)
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/zafira-elite-repasse-608005755,"
									São José, 
										Campinas
									
								", R$ 22.900,"
									Zafira elite (repasse) - 2010
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/montana-ls-1-4-8v-696068861,"
									São José, 
										Campinas
									
								", R$ 42.900,"
									MONTANA LS 1.4 8V - 2019
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2019-1-0-mpfi-lt-8v-flex-4p-manual-677014319,"
									São José, 
										Campinas
									
								", R$ 41.900,"
									CHEVROLET ONIX 2018/2019 1.0 MPFI LT 8V FLEX 4P MANUAL - 2019
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-lt-1-0-663117928,"
									São José, 
										Kobrasol
									
								", R$ 33.990,"
									ONIX HATCH LT 1.0  - 2013
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2019-1-0-mpfi-joy-8v-flex-4p-manual-683834430,"
									São José, 
										Barreiros
									
								", R$ 39.820,"
									CHEVROLET ONIX 2018/2019 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2019
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://(null).olx.com.br/brasil/(null)/cobalt-lt-1-8-8v-aut-flex-4p-659813314,"
									
										Kobrasol
									
								", R$ 36.900,"
									Cobalt LT 1.8 8V (Aut) (Flex) 4p
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-corsa-maxx-1-4-8v-2012-694254423,"
									São José, 
										Jardim Cidade de Florianópolis
									
								", R$ 19.900,"
									Gm Corsa Maxx 1.4 8v 2012 - 2012
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-ltz-1-8-8v-678520961,"
									São José, 
										Roçado
									
								", R$ 62.800,"
									Spin LTZ 1.8 8V - 2018
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-astra-confort-2-0-completo-bancos-em-couro-2004-2005-688563133,"
									Santo Amaro da Imperatriz
										
									
								", R$ 18.800,"
									Chevrolet Astra Confort 2.0 Completo Bancos em Couro 2004/2005 - 2005
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-2003-modelo-2004-top-so-essa-semana-se-nao-vender-vou-ficar-com-ele-700596110,"
									Palhoça, 
										Bela Vista
									
								", R$ 8.300,"
									Celta 2003 modelo 2004 top só essa semana se não vender vou ficar com ele - 2003
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-2019-2020-2-8-ltz-4x4-cd-16v-turbo-diesel-4p-automatico-695102731,"
									São José, 
										Fazenda Santo Antônio
									
								", R$ 154.900,"
									S10 2019/2020 2.8 LTZ 4X4 CD 16V TURBO DIESEL 4P AUTOMÁTICO - 2020
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt-1-0-665513455,"
									São José, 
										Kobrasol
									
								", R$ 36.899,"
									Chevrolet Onix LT 1.0 - 2015
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-2018-2019-1-0-mpfi-joy-8v-flex-4p-manual-662866152,"
									São José, 
										Campinas
									
								", R$ 40.900,"
									PRISMA 2018/2019 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2019
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://(null).olx.com.br/brasil/(null)/prisma-1-4-lt-spe-4-aut-699774600,"
									
										Kobrasol
									
								", R$ 48.900,"
									Prisma 1.4 LT SPE/4 (Aut)
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-2012-700401353,"
									Palhoça, 
										Aririú
									
								", R$ 17.650,"
									Celta 2012 - 2012
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-lt-completo-mylink-2014-700375121,"
									Santo Amaro da Imperatriz
										
									
								", R$ 32.990,"
									Ônix 1.0 LT Completo MyLink 2014 - 2014
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2014-2015-1-0-mpfi-lt-8v-flex-4p-manual-676750409,"
									São José, 
										Kobrasol
									
								", R$ 37.900,"
									CHEVROLET ONIX 2014/2015 1.0 MPFI LT 8V FLEX 4P MANUAL - 2015
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/meriva-cd-novissima-681083161,"
									São José
										
									
								", R$ 18.900,"
									Meriva Cd novíssima - 2003
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-699998343,"
									Santo Amaro da Imperatriz
										
									
								", R$ 15.500,"
									Venda - 2011
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-celta-ano-2010-699942535,"
									Biguaçu
										
									
								", R$ 16.000,"
									Vendo celta ano 2010 - 2010
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-98-repasse-aceito-propostas-699682001,"
									São José, 
										Forquilhas
									
								", R$ 41.900,"
									Corsa 98 repasse aceito propostas - 1998
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-699661735,"
									Palhoça, 
										Aririú
									
								", R$ 8.500,"
									Cruze - 2012
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vectra-98-completo-699649894,"
									São José, 
										Flor de Nápolis
									
								", R$ 16.000,"
									Vectra 98 completo - 1998
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/meriva-2004-zerada-699632697,"
									São José, 
										Forquilhinha
									
								", R$ 6.900,"
									Meriva 2004 zerada - 2004
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kadett-gls-697867887,"
									São José, 
										Fazenda Santo Antônio
									
								", R$ 52.000,"
									Kadett gls - 1998
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-ltz-completo-automatico-643314205,"
									Antônio Carlos
										
									
								", R$ 34.900,"
									Cruze ltz completo automático - 2013
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-ls-1-0-8v-699466599,"
									São José, 
										Campinas
									
								", R$ 14.800,"
									ONIX HATCH LS 1.0 8V - 2015
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/omega-australiano-com-roda-19-699192134,"
									Palhoça, 
										Pachecos
									
								", R$ 38.900,"
									Omega Australiano com roda 19 - 1999
								"
https://img.olx.com.br/thumbs256x256/54/543924113246462.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/trecker-4x4-2001-diesel-699044495,"
									São José, 
										Potecas
									
								", R$ 27.500,"
									Trecker 4x4, 2001 diesel - 2001
								"
https://img.olx.com.br/thumbs256x256/52/528922118066407.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/meriva-joy-2006-698628908,"
									Palhoça, 
										Bela Vista
									
								", R$ 10.900,"
									Meriva Joy 2006 - 2006
								"
https://img.olx.com.br/thumbs256x256/51/517921112841026.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vende-se-corsa-ano-2002-698335607,"
									São José, 
										Colônia Santana
									
								", R$ 10.500,"
									Vende se corsa ano 2002 - 2002
								"
https://img.olx.com.br/thumbs256x256/50/507920116099459.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-celta-10-500-698115008,"
									São José, 
										Forquilhinha
									
								", R$ 56.900,"
									Vendo celta 10.500 - 2005
								"
https://img.olx.com.br/thumbs256x256/03/032917033122315.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-ltz-2016-1-8-automatica-completa-7-lugares-607135854,"
									São José, 
										Forquilhinha
									
								", R$ 22.900,"
									Chevrolet Spin Ltz 2016 1.8 Automática Completa! (7 Lugares) - 2016
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/completo-barbada-celta-lt-1-0-4-portas-78cv-8v-698047554,"
									Palhoça, 
										Alto Aririú
									
								", R$ 23.000,"
									Completo-Barbada: Celta Lt 1.0 4 Portas (78cv/8v) - 2014
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/astra-advantage-2-0-8v-140cv-raridade-698006442,"
									Palhoça, 
										Ponte do Imaruim
									
								", R$ 2.500,"
									Astra Advantage 2.0 8V 140cv. RARIDADE - 2010
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/barbada-monza-87-697839771,"
									São José, 
										Fazenda Santo Antônio
									
								", R$ 14.000,"
									Barbada Monza 87 - 1987
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/blazer-2004-por-14000-697259763,"
									São José, 
										Campinas
									
								", R$ 21.500,"
									Blazer 2004 por 14000 - 2004
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/meriva-2010-impecavel-697162725,"
									São José, 
										Areias
									
								", R$ 8.500,"
									Meriva 2010 IMPECÁVEL - 2010
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kadett-ipanema-wave-1-8-efi-1992-696935622,"
									São José, 
										Centro
									
								", R$ 1.500,"
									Kadett Ipanema Wave 1.8 efi 1992 - 1992
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-monza-1983-inteiro-ou-pecas-696724310,"
									São José, 
										Bela Vista
									
								", R$ 13.000,"
									Vendo monza 1983 inteiro ou peças - 1983
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-4portas-696504870,"
									Palhoça, 
										Nova Palhoça
									
								", R$ 15.500,"
									Celta 4portas - 2005
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-2010-696194986,"
									São José, 
										Barreiros
									
								", R$ 47.500,"
									Corsa 2010 - 2010
								"
https://img.olx.com.br/thumbs256x256/70/702901090683763.jpg,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-hgt-1-8-2018-top-linha-unico-dono-669714835,"
									São José, 
										Kobrasol
									
								", R$ 60.000,"
									Argo hgt 1.8 2018 top linha unico dono - 2018
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/active-automatica-unico-dono-excelente-estado-695799014,"
									São José, 
										Campinas
									
								", R$ 22.900,"
									Active, Automática, Único Dono, Excelente estado - 2016
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/astra-advantage-2-0-2008-695707708,"
									Biguaçu, 
										Universitário
									
								", R$ 4.000,"
									Astra Advantage 2.0 2008 - 2008
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-99-695399804,"
									São José, 
										Forquilhas
									
								", R$ 7.000,"
									Corsa 99 - 1999
								"
https://static.bn-static.com/img-49659/desktop/transparent.png,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-695298962,"
									São José, 
										São Luiz
									
								", R$ 62.500,"
									Venda - 1997
								"
